Source,Destination,Weight
Multiple Epiphyseal Dysplasia,Muscular stiffness,1
Multiple Epiphyseal Dysplasia,Sighing respiration,3
Multiple Epiphyseal Dysplasia,Fish-Eye Disease,1
Multiple Epiphyseal Dysplasia,Sick Sinus Syndrome,1
Multiple Epiphyseal Dysplasia,"POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE",1
Multiple Epiphyseal Dysplasia,"Amyotrophic Lateral Sclerosis, Sporadic",1
Multiple Epiphyseal Dysplasia,Reflex Sympathetic Dystrophy,2
Multiple Epiphyseal Dysplasia,Hamman-Rich syndrome,1
Multiple Epiphyseal Dysplasia,Lung Problem,2
Multiple Epiphyseal Dysplasia,Ache,2
Multiple Epiphyseal Dysplasia,Gigantism,1
Multiple Epiphyseal Dysplasia,Myocardial Ischemia,1
Multiple Epiphyseal Dysplasia,Episodic ataxia type 1,1
Multiple Epiphyseal Dysplasia,Pelvic Organ Prolapse,1
Multiple Epiphyseal Dysplasia,"Infections, Hospital",1
Multiple Epiphyseal Dysplasia,MRSA - Methicillin resistant Staphylococcus aureus infection,1
Multiple Epiphyseal Dysplasia,Sudden infant death syndrome,1
Multiple Epiphyseal Dysplasia,Ulnar-mammary syndrome,1
Multiple Epiphyseal Dysplasia,Skin lesion,1
Multiple Epiphyseal Dysplasia,Myopic astigmatism,1
Multiple Epiphyseal Dysplasia,Cor pulmonale,1
Multiple Epiphyseal Dysplasia,microbial disease,1
Multiple Epiphyseal Dysplasia,Paramyotonia Congenita (disorder),1
Multiple Epiphyseal Dysplasia,STUVE-WIEDEMANN SYNDROME,2
Multiple Epiphyseal Dysplasia,Staphylococcus aureus infection,1
Multiple Epiphyseal Dysplasia,Dwarfism,1
Multiple Epiphyseal Dysplasia,skin damage,1
Multiple Epiphyseal Dysplasia,"Pain, Postoperative",1
Multiple Epiphyseal Dysplasia,Visual halos (disorder),1
Multiple Epiphyseal Dysplasia,Exanthema,1
Multiple Epiphyseal Dysplasia,"Hemorrhagic Fevers, Viral",1
Multiple Epiphyseal Dysplasia,Marinesco-Sjogren syndrome,1
Multiple Epiphyseal Dysplasia,Jet Lag Syndrome,1
Multiple Epiphyseal Dysplasia,Breathing abnormally deep,4
Multiple Epiphyseal Dysplasia,Bronchitis,4
Multiple Epiphyseal Dysplasia,Chest Pain,4
Multiple Epiphyseal Dysplasia,"Gait, Drop Foot",1
Multiple Epiphyseal Dysplasia,Syncope,1
Multiple Epiphyseal Dysplasia,Recurrent disease,1
Multiple Epiphyseal Dysplasia,Hunger,1
Multiple Epiphyseal Dysplasia,Lethargy,1
Multiple Epiphyseal Dysplasia,Hot flushes,4
Multiple Epiphyseal Dysplasia,Sleeplessness,5
Multiple Epiphyseal Dysplasia,Fibromyalgia,2
Multiple Epiphyseal Dysplasia,Arthritis,1
Multiple Epiphyseal Dysplasia,Hepatorenal Syndrome,1
Multiple Epiphyseal Dysplasia,Productive cough,4
Multiple Epiphyseal Dysplasia,Coffin-Siris syndrome,1
Multiple Epiphyseal Dysplasia,Spasm,5
Multiple Epiphyseal Dysplasia,Age related macular degeneration,1
Multiple Epiphyseal Dysplasia,MUNGAN SYNDROME,1
Multiple Epiphyseal Dysplasia,Sore skin,1
Multiple Epiphyseal Dysplasia,post viral fatigue,4
Multiple Epiphyseal Dysplasia,Simian Acquired Immunodeficiency Syndrome,1
Multiple Epiphyseal Dysplasia,Wiskott-Aldrich Syndrome,2
Multiple Epiphyseal Dysplasia,Dermatofibrosis lenticularis disseminata,1
Multiple Epiphyseal Dysplasia,Autoimmune disease (systemic) NOS,1
Multiple Epiphyseal Dysplasia,Depressive Symptoms,1
Multiple Epiphyseal Dysplasia,Preeclamptic toxemia,2
Multiple Epiphyseal Dysplasia,Herpes zoster disease,1
Multiple Epiphyseal Dysplasia,Pneumocystis jiroveci pneumonia,1
Multiple Epiphyseal Dysplasia,Painful Bladder Syndrome,1
Multiple Epiphyseal Dysplasia,Epilepsy,1
Multiple Epiphyseal Dysplasia,"Bronchitis, Chronic",4
Multiple Epiphyseal Dysplasia,Cardiomyopathies,1
Multiple Epiphyseal Dysplasia,Pertussis,1
Multiple Epiphyseal Dysplasia,Borderline Hypertension,1
Multiple Epiphyseal Dysplasia,Hereditary Coproporphyria,1
Multiple Epiphyseal Dysplasia,Polymyalgia Rheumatica,1
Multiple Epiphyseal Dysplasia,Neuroleptic Malignant Syndrome,1
Multiple Epiphyseal Dysplasia,"Malaria, Cerebral",1
Multiple Epiphyseal Dysplasia,Melnick-Needles Syndrome,1
Multiple Epiphyseal Dysplasia,LAURIN-SANDROW SYNDROME,1
Multiple Epiphyseal Dysplasia,Pain in buttock,1
Multiple Epiphyseal Dysplasia,Breath Holding,1
Multiple Epiphyseal Dysplasia,Sleep disturbances,1
Multiple Epiphyseal Dysplasia,Inclusion Body Myositis (disorder),1
Multiple Epiphyseal Dysplasia,Circadian Rhythm Disorders,1
Multiple Epiphyseal Dysplasia,Pentalogy of Cantrell,1
Multiple Epiphyseal Dysplasia,Hypersomnia,1
Multiple Epiphyseal Dysplasia,Zunich neuroectodermal syndrome,1
Multiple Epiphyseal Dysplasia,"Encephalomyelitis, Western Equine",1
Multiple Epiphyseal Dysplasia,Erythema Multiforme,1
Multiple Epiphyseal Dysplasia,Eosinophilia-Myalgia Syndrome,1
Multiple Epiphyseal Dysplasia,Paraneoplastic Opsoclonus Ataxia,1
Multiple Epiphyseal Dysplasia,Recurrent abdominal pain,1
Rosacea,Prieto X-linked mental retardation syndrome,1
Rosacea,Muscular stiffness,1
Rosacea,Sighing respiration,1
Prieto X-linked mental retardation syndrome,Muscular stiffness,1
Prieto X-linked mental retardation syndrome,Sighing respiration,1
Prieto X-linked mental retardation syndrome,Fish-Eye Disease,1
Prieto X-linked mental retardation syndrome,Reflex Sympathetic Dystrophy,1
Prieto X-linked mental retardation syndrome,Cerebrovascular accident,1
Prieto X-linked mental retardation syndrome,Hypersensitivity disease,1
Prieto X-linked mental retardation syndrome,Acquired Immunodeficiency Syndrome,1
Prieto X-linked mental retardation syndrome,"DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, BASAL GANGLIA DISEASE, AND SEIZURES",1
Muscular stiffness,Sighing respiration,1
Muscular stiffness,Mandibuloacral dysostosis,1
Muscular stiffness,WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,2
Muscular stiffness,"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME",1
Muscular stiffness,Lung Problem,1
Muscular stiffness,Ache,1
Muscular stiffness,Chest tightness,1
Muscular stiffness,Myocardial Ischemia,2
Muscular stiffness,MRSA - Methicillin resistant Staphylococcus aureus infection,1
Muscular stiffness,STUVE-WIEDEMANN SYNDROME,2
Muscular stiffness,"Respiratory Distress Syndrome, Adult",1
Muscular stiffness,Van der Woude syndrome,3
Muscular stiffness,"AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME",1
Muscular stiffness,"Foramen Ovale, Patent",1
Muscular stiffness,Altitude Sickness,1
Muscular stiffness,Infarction of spinal cord,1
Muscular stiffness,Acute infectious lymphocytosis,1
Muscular stiffness,Agenesis of corpus callosum,3
Muscular stiffness,Breathing abnormally deep,1
Muscular stiffness,Chest Pain,1
Muscular stiffness,Constipation,1
Muscular stiffness,Syncope,1
Muscular stiffness,Arm Pain,1
Muscular stiffness,Mastodynia,1
Muscular stiffness,Punctate inner choroidopathy,2
Muscular stiffness,Abnormal heart beat,1
Muscular stiffness,Weight symptom (finding),1
Muscular stiffness,Tropical Spastic Paraparesis,2
Muscular stiffness,Simian Acquired Immunodeficiency Syndrome,2
Muscular stiffness,Wiskott-Aldrich Syndrome,2
Muscular stiffness,Preeclamptic toxemia,2
Muscular stiffness,Heparin-induced thrombocytopenia,1
Muscular stiffness,Painful Bladder Syndrome,2
Muscular stiffness,Bronchiectasis,2
Muscular stiffness,Psoriasis,1
Muscular stiffness,"Failure of Tooth Eruption, Primary",2
Muscular stiffness,Dryness of eye,2
Muscular stiffness,Chronic lobular hepatitis,2
Muscular stiffness,Lesch-Nyhan Syndrome,2
Muscular stiffness,Vitelliform Macular Dystrophy,2
Muscular stiffness,Indifferent mood,2
Muscular stiffness,Pneumopericardium,1
Muscular stiffness,Pancreatic Pseudocyst,1
Muscular stiffness,Zunich neuroectodermal syndrome,1
Muscular stiffness,Nodular glomerulosclerosis,1
Muscular stiffness,Purpura pigmentosa chronica,1
Sighing respiration,Hamman-Rich syndrome,1
Sighing respiration,Lung Problem,1
Sighing respiration,Ache,1
Sighing respiration,Malignant hyperpyrexia due to anesthesia,1
Sighing respiration,Gigantism,1
Sighing respiration,Myocardial Ischemia,1
Sighing respiration,STUVE-WIEDEMANN SYNDROME,1
Sighing respiration,Juvenile-Onset Still Disease,1
Sighing respiration,Marinesco-Sjogren syndrome,1
Sighing respiration,Jet Lag Syndrome,1
Sighing respiration,Wasting,1
Sighing respiration,Chronic Headache,1
Sighing respiration,Other viral diseases NOS,1
Sighing respiration,Depressed - symptom,1
Sighing respiration,chest burning,1
Sighing respiration,Pemphigus and fogo selvagem,1
Sighing respiration,HIV Infections,1
Sighing respiration,Spastic syndrome,1
Sighing respiration,"Gait, Drop Foot",2
Sighing respiration,Recurrent disease,1
Sighing respiration,Muscle Cramp,1
Sighing respiration,Lethargy,1
Sighing respiration,Fibromyalgia,1
Sighing respiration,Arthritis,1
Sighing respiration,Hepatorenal Syndrome,1
Sighing respiration,Syndrome,1
Sighing respiration,Autoimmune disease (systemic) NOS,1
Sighing respiration,Preeclamptic toxemia,1
Sighing respiration,Blindness of one eye (disorder),1
Sighing respiration,Bubonic Plague,1
Sighing respiration,Painful Bladder Syndrome,1
Sighing respiration,Agitation,1
Sighing respiration,Pulmonary Stenosis,1
Sighing respiration,Psoriasis,1
Sighing respiration,Zunich neuroectodermal syndrome,1
Sighing respiration,RAINE SYNDROME,1
Sighing respiration,Liver diseases,1
Sighing respiration,Chronically Ill,1
Sighing respiration,HIV-infection (AIDS/ARC),1
Sighing respiration,"Encephalomyelitis, Western Equine",1
Sighing respiration,Erythema Multiforme,1
Sighing respiration,Eosinophilia-Myalgia Syndrome,1
Sighing respiration,Paraneoplastic Opsoclonus Ataxia,1
Sighing respiration,Recurrent abdominal pain,1
Mandibuloacral dysostosis,Gasping for breath,1
Mandibuloacral dysostosis,Shoulder stiff,1
Mandibuloacral dysostosis,WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,1
Mandibuloacral dysostosis,Sharp pain,1
Mandibuloacral dysostosis,Reflex Sympathetic Dystrophy,2
Mandibuloacral dysostosis,Hamman-Rich syndrome,1
Mandibuloacral dysostosis,Lung Problem,1
Mandibuloacral dysostosis,Chest tightness,1
Mandibuloacral dysostosis,Pelvic Organ Prolapse,1
Mandibuloacral dysostosis,MRSA - Methicillin resistant Staphylococcus aureus infection,1
Mandibuloacral dysostosis,"Pain, Postoperative",1
Mandibuloacral dysostosis,Heartburn,1
Mandibuloacral dysostosis,Heartburn acidity,1
Mandibuloacral dysostosis,"AUTOINFLAMMATION, LIPODYSTROPHY, AND DERMATOSIS SYNDROME",1
Mandibuloacral dysostosis,Dizziness,1
Mandibuloacral dysostosis,Cerebrovascular accident,1
Mandibuloacral dysostosis,Agenesis of corpus callosum,1
Mandibuloacral dysostosis,Pemphigus and fogo selvagem,1
Mandibuloacral dysostosis,Chest Pain,1
Mandibuloacral dysostosis,Gastroesophageal reflux disease,1
Mandibuloacral dysostosis,Dehydration,1
Mandibuloacral dysostosis,Burning sensation,1
Mandibuloacral dysostosis,Numbness,1
Mandibuloacral dysostosis,Back Pain,1
Mandibuloacral dysostosis,Throat symptom,1
Mandibuloacral dysostosis,Stomach ache,1
Mandibuloacral dysostosis,side pain,1
Mandibuloacral dysostosis,Night sweats,1
Mandibuloacral dysostosis,Abdominal Pain,1
Mandibuloacral dysostosis,Chest pressure,1
Mandibuloacral dysostosis,Hepatorenal Syndrome,1
Mandibuloacral dysostosis,Muscle twitch,1
Mandibuloacral dysostosis,Temporal headache,1
Mandibuloacral dysostosis,Paresthesia of hand,1
Mandibuloacral dysostosis,Dyspepsia,1
Mandibuloacral dysostosis,Basilar-Type Migraine,1
Mandibuloacral dysostosis,"CHEST PAIN, SHARP",1
Mandibuloacral dysostosis,Coronary Occlusion,1
Mandibuloacral dysostosis,Cheiro-oral syndrome,1
Mandibuloacral dysostosis,Tietze's Syndrome,1
Mandibuloacral dysostosis,Pleurisy,1
Mandibuloacral dysostosis,Myopia,1
Mandibuloacral dysostosis,Pulmonary Embolism,1
Mandibuloacral dysostosis,Sleep Apnea Syndromes,1
Mandibuloacral dysostosis,Infantile neuronal ceroid lipofuscinosis,1
Mandibuloacral dysostosis,Viral myocarditis,1
Mandibuloacral dysostosis,CHEST BURNING PAIN OF,1
Mandibuloacral dysostosis,tingling in fingers,1
Mandibuloacral dysostosis,Numbness of face,1
Mandibuloacral dysostosis,dyspnea acute,1
Mandibuloacral dysostosis,Hyperemesis Gravidarum,1
Mandibuloacral dysostosis,Rales,1
Mandibuloacral dysostosis,"Pain, Burning",1
Mandibuloacral dysostosis,Psoriasis,1
Mandibuloacral dysostosis,Pneumopericardium,1
Mandibuloacral dysostosis,Pancreatic Pseudocyst,1
Mandibuloacral dysostosis,Zunich neuroectodermal syndrome,1
Mandibuloacral dysostosis,Nodular glomerulosclerosis,1
Mandibuloacral dysostosis,Purpura pigmentosa chronica,1
Gasping for breath,Shoulder stiff,1
Gasping for breath,Sinusitis,1
Gasping for breath,Nasal congestion (finding),1
Gasping for breath,shock symptoms,1
Gasping for breath,Heart Diseases,1
Gasping for breath,Triglyceride storage disease with ichthyosis,1
Gasping for breath,Dizziness,1
Gasping for breath,Chest Pain,1
Gasping for breath,Goldberg-Shprintzen megacolon syndrome,1
Gasping for breath,Herpes Labialis,1
Gasping for breath,Nocturnal cough,1
Gasping for breath,panic symptoms,1
Gasping for breath,Has tingling sensation,1
Bleeding ulcer,Influenza-like symptoms,1
Influenza-like symptoms,Fish-Eye Disease,1
Influenza-like symptoms,Sharp pain,1
Influenza-like symptoms,Reflex Sympathetic Dystrophy,1
Influenza-like symptoms,Sinusitis,1
Influenza-like symptoms,Ache,3
Influenza-like symptoms,Nasal congestion (finding),1
Influenza-like symptoms,Chest tightness,3
Influenza-like symptoms,Exanthema,1
Influenza-like symptoms,Dizziness,1
Influenza-like symptoms,Depressed - symptom,1
Influenza-like symptoms,Breathing abnormally deep,1
Influenza-like symptoms,Chest Pain,2
Influenza-like symptoms,Has tingling sensation,2
Influenza-like symptoms,Gastroesophageal reflux disease,1
Influenza-like symptoms,Cold sweat,1
Influenza-like symptoms,Recurrent disease,1
Influenza-like symptoms,Malnutrition,1
Influenza-like symptoms,Burning sensation,1
Influenza-like symptoms,Neck Pain,1
Influenza-like symptoms,Back Pain,1
Influenza-like symptoms,Difficulty sleeping,1
Influenza-like symptoms,Earache,1
Influenza-like symptoms,Pharyngeal dryness,1
Influenza-like symptoms,Stomach ache,3
Influenza-like symptoms,Arm Pain,1
Influenza-like symptoms,spells (neurological symptom),1
Influenza-like symptoms,Nose symptoms,1
Influenza-like symptoms,Congestion of throat,1
Influenza-like symptoms,Conjunctivitis,1
Influenza-like symptoms,Chest pressure,2
Influenza-like symptoms,Severe diarrhea,2
Influenza-like symptoms,Migraine Disorders,1
Influenza-like symptoms,Prediabetes syndrome,1
Influenza-like symptoms,Tonsillitis,1
Influenza-like symptoms,Vitamin Deficiency,1
Influenza-like symptoms,Autoimmune Diseases,1
Influenza-like symptoms,lump in throat,1
Influenza-like symptoms,headache severe,1
Influenza-like symptoms,Prickling sensation,1
Influenza-like symptoms,chest heaviness,1
Influenza-like symptoms,skin color change,1
Influenza-like symptoms,Glossalgia,1
Influenza-like symptoms,Stinging Sensation,1
Influenza-like symptoms,Skin symptom,1
Influenza-like symptoms,swollen glands in neck,1
Influenza-like symptoms,Upper back pain,1
Influenza-like symptoms,Frontal headache,1
Influenza-like symptoms,Hoarseness,1
Influenza-like symptoms,furuncle,1
Influenza-like symptoms,Severe pain,1
Influenza-like symptoms,Simian Acquired Immunodeficiency Syndrome,2
Influenza-like symptoms,Wiskott-Aldrich Syndrome,2
Influenza-like symptoms,Irritable Bowel Syndrome,1
Influenza-like symptoms,Intestinal infectious disease (disorder),1
Influenza-like symptoms,Aural pressure,1
Influenza-like symptoms,Heparin-induced thrombocytopenia,1
Influenza-like symptoms,"Total Hypotrichosis, Mari type",1
Influenza-like symptoms,"Diarrhea and vomiting, symptom",1
Influenza-like symptoms,Chest pain on breathing,1
Influenza-like symptoms,Agonizing Pain,1
Fish-Eye Disease,Algoneurodystrophy,1
Fish-Eye Disease,Amelogenesis imperfecta nephrocalcinosis,1
Fish-Eye Disease,"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS SYNDROME",1
Fish-Eye Disease,"POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE",1
Fish-Eye Disease,Sharp pain,1
Fish-Eye Disease,Reflex Sympathetic Dystrophy,1
Fish-Eye Disease,Sinusitis,1
Fish-Eye Disease,Ache,4
Fish-Eye Disease,Nasal congestion (finding),1
Fish-Eye Disease,Chest tightness,1
Fish-Eye Disease,Excessive tearing,2
Fish-Eye Disease,Heartburn,1
Fish-Eye Disease,Exanthema,2
Fish-Eye Disease,Dizziness,2
Fish-Eye Disease,Cerebrovascular accident,1
Fish-Eye Disease,Hypersensitivity disease,1
Fish-Eye Disease,Acquired Immunodeficiency Syndrome,1
Fish-Eye Disease,"DANDY-WALKER MALFORMATION WITH MENTAL RETARDATION, BASAL GANGLIA DISEASE, AND SEIZURES",1
Fish-Eye Disease,Other viral diseases NOS,1
Fish-Eye Disease,Depressed - symptom,1
Fish-Eye Disease,Breathing abnormally deep,3
Fish-Eye Disease,Chest Pain,4
Fish-Eye Disease,Digitorenocerebral Syndrome,1
Fish-Eye Disease,Has tingling sensation,2
Fish-Eye Disease,Gastroesophageal reflux disease,3
Fish-Eye Disease,"BESTROPHINOPATHY, AUTOSOMAL RECESSIVE",1
Fish-Eye Disease,Neuropathy,1
Fish-Eye Disease,Neurologic Symptoms,1
Fish-Eye Disease,Syncope,2
Fish-Eye Disease,Gastroparesis,1
Fish-Eye Disease,asthma with copd,1
Fish-Eye Disease,Recurrent disease,2
Fish-Eye Disease,Oral Ulcer,1
Fish-Eye Disease,Narcolepsy,1
Fish-Eye Disease,Xerostomia,2
Fish-Eye Disease,Tennis Elbow,1
Fish-Eye Disease,Deglutition Disorders,1
Fish-Eye Disease,Malnutrition,2
Fish-Eye Disease,Feeling nervous,1
Fish-Eye Disease,Burning sensation,3
Fish-Eye Disease,Muscle Cramp,1
Fish-Eye Disease,Numbness,1
Fish-Eye Disease,Neck Pain,3
Fish-Eye Disease,Feeling Cold,1
Fish-Eye Disease,Back Pain,3
Fish-Eye Disease,Difficulty sleeping,2
Fish-Eye Disease,Hunger,2
Fish-Eye Disease,Lethargy,1
Fish-Eye Disease,Hot flushes,1
Fish-Eye Disease,Earache,1
Fish-Eye Disease,Pharyngeal dryness,1
Fish-Eye Disease,Stomach ache,2
Fish-Eye Disease,Arm Pain,2
Fish-Eye Disease,spells (neurological symptom),2
Fish-Eye Disease,Nose symptoms,1
Fish-Eye Disease,Conjunctivitis,1
Fish-Eye Disease,Arthritis,1
Fish-Eye Disease,Abdominal Pain,1
Fish-Eye Disease,Chest pressure,1
Fish-Eye Disease,Lower respiratory tract infection,2
Fish-Eye Disease,Severe diarrhea,1
Fish-Eye Disease,Eructation,1
Fish-Eye Disease,Migraine Disorders,1
Fish-Eye Disease,Prediabetes syndrome,1
Fish-Eye Disease,Tonsillitis,1
Fish-Eye Disease,Vitamin Deficiency,1
Fish-Eye Disease,Autoimmune Diseases,1
Fish-Eye Disease,lump in throat,1
Fish-Eye Disease,headache severe,1
Fish-Eye Disease,Prickling sensation,1
Fish-Eye Disease,chest heaviness,1
Fish-Eye Disease,skin color change,1
Fish-Eye Disease,Glossalgia,1
Fish-Eye Disease,Stinging Sensation,1
Fish-Eye Disease,Skin symptom,1
Fish-Eye Disease,swollen glands in neck,1
Fish-Eye Disease,Upper back pain,1
Fish-Eye Disease,Frontal headache,1
Fish-Eye Disease,Hoarseness,1
Fish-Eye Disease,Punctate inner choroidopathy,1
Fish-Eye Disease,Coffin-Siris syndrome,1
Fish-Eye Disease,Spasm,1
Fish-Eye Disease,Left sided chest pain,1
Fish-Eye Disease,"Pneumonia, Viral",1
Fish-Eye Disease,Sore skin,1
Fish-Eye Disease,Simian Acquired Immunodeficiency Syndrome,3
Fish-Eye Disease,Wiskott-Aldrich Syndrome,2
Fish-Eye Disease,"Ectodermal Dysplasia, Hypohidrotic, Autosomal Recessive",1
Fish-Eye Disease,Dermatofibrosis lenticularis disseminata,1
Fish-Eye Disease,Heparin-induced thrombocytopenia,1
Fish-Eye Disease,Herpes zoster disease,1
Fish-Eye Disease,Hemorrhoids,1
Fish-Eye Disease,Pneumocystis jiroveci pneumonia,1
Fish-Eye Disease,Circling gait,1
Fish-Eye Disease,Epilepsy,1
Fish-Eye Disease,Cardiomyopathies,1
Fish-Eye Disease,Pertussis,1
Fish-Eye Disease,Borderline Hypertension,1
Fish-Eye Disease,Hereditary Coproporphyria,1
Fish-Eye Disease,Polymyalgia Rheumatica,1
Fish-Eye Disease,Neuroleptic Malignant Syndrome,1
Fish-Eye Disease,"Malaria, Cerebral",1
Algoneurodystrophy,Amelogenesis imperfecta nephrocalcinosis,1
Algoneurodystrophy,Pruritus,1
Algoneurodystrophy,Exanthema,1
Algoneurodystrophy,Infarction of spinal cord,1
Algoneurodystrophy,Dyssomnias,1
Algoneurodystrophy,Hypotrichosis simplex,1
Algoneurodystrophy,Autoimmune disease (systemic) NOS,1
Algoneurodystrophy,Preeclamptic toxemia,1
Algoneurodystrophy,Painful Bladder Syndrome,1
Algoneurodystrophy,Roberts-SC phocomelia syndrome,1
Algoneurodystrophy,Bronchiolitis Obliterans Organizing Pneumonia,1
Algoneurodystrophy,"Liver Failure, Acute",1
Algoneurodystrophy,"Brain Damage, Chronic",1
