PostNumber,SymptomId,SymptomName,TreatmentId,TreatmentName,DrugId,DrugName,BodypartId,BodypartName,PostLink
599,C0596601,gastrointestinal gas,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,C0012833,Dizziness,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,C0231617,Catch - Finding of sensory dimension of pain,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,C0242429,Sore Throat,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,C0234233,Sore to touch,,,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0018823,Heart Transplantation,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0206058,Elective Surgical Procedures,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0040732,Transplantation,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0392920,Chemotherapy Regimen,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0034386,Quarantine,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0204558,Group reassurance,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0152277,Incision and drainage,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0021079,Therapeutic immunosuppression,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0557061,Discussion (procedure),,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0411257,Removal of kidney from donor,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0011209,Obstetric Delivery,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0040808,Treatment Protocols,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0022671,Kidney Transplantation,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0152054,Therapeutic tactile stimulation,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0030275,Pancreas Transplantation,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0474166,Medical counseling,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0204727,Isolation procedure,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,C0016999,Gamete Intrafallopian Transfer,,,,,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,,,,,C0178784,Organ,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,,,,,C0227192,Inferior esophageal sphincter structure,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,,,,,C0018563,Hand,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,,,,,C3887642,Hippocampus Proper,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,,,,,C0227613,Right kidney,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,,,,,C0023884,Liver,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,,,,,C1281591,Entire face,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,,,,,C0024109,Lung,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,,,,,C0022646,Kidney,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
599,,,,,,,C0040746,Structure of transplanted liver,https://connect.mayoclinic.org/discussion/covid-19-in-transplant-patients/
601,C0009450,Communicable Diseases,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C1845118,"SHORT STATURE, IDIOPATHIC, X-LINKED",,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C1849718,"POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE",,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0206750,Coronavirus Infections,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0432255,Geroderma osteodysplastica,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0409974,Lupus Erythematosus,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C1561643,Chronic Kidney Diseases,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0677607,Hashimoto Disease,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0031542,Phlebitis,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0080151,Simian Acquired Immunodeficiency Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0272302,Gray Platelet Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0014175,Endometriosis,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0032285,Pneumonia,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0007286,Carpal Tunnel Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0206062,"Lung Diseases, Interstitial",,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0021400,Influenza,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0038160,Staphylococcal Infections,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0016053,Fibromyalgia,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0024117,Chronic Obstructive Airway Disease,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0018099,Gout,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0024138,"Lupus Erythematosus, Discoid",,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0040128,Thyroid Diseases,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0029408,Degenerative polyarthritis,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0018081,Gonorrhea,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C3495488,Axenfeld-Rieger syndrome,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C3539909,Allergic disposition,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0004364,Autoimmune Diseases,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0031117,Peripheral Neuropathy,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0012634,Disease,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C1517205,Flare,,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,C0302539,spells (neurological symptom),,,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,C0332293,Treated with,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,C0574032,Infusion procedures,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,C0278286,Dressing of skin or wound,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,C0152277,Incision and drainage,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,C0078140,bleomycin/methotrexate/vincristine protocol,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,C0557061,Discussion (procedure),,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,C1135440,Procedures involving the use of pharmaceuticals,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,C3272275,Urgent Procedure,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,C0282402,Hormone replacement therapy,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,C0185115,Extraction,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,C0886384,5 minutes Office visit,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,C1456647,Childhood Immunization,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,C0021485,Injection of therapeutic agent,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,C0152054,Therapeutic tactile stimulation,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,C0279848,cisplatin/etoposide/mitoxantrone/tamoxifen protocol,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,C1533088,Orthokeratology,,,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,,,C0987085,leflunomide 20 MG,,,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,,,,,C1281590,Entire head,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,,,,,C0004895,Beak,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,,,,,C0018787,Heart,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,,,,,C0040132,Thyroid Gland,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,,,,,C1305417,Entire elbow region,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,,,,,C1281335,Entire putamen,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,,,,,C0031354,Pharyngeal structure,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,,,,,C0005847,Blood Vessel,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,,,,,C1268990,Entire breast,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,,,,,C1269078,Entire upper limb,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
601,,,,,,,C0022646,Kidney,https://connect.mayoclinic.org/discussion/hydroxicloriquine-lupus-prednisone-covid19-vaccine/
602,C0002880,Autoimmune hemolytic anemia,,,,,,,https://connect.mayoclinic.org/discussion/aiha-hemolytic-autoimmune-anemia-and-covid-19-vaccine-reactions-1/
602,C0009443,Common Cold,,,,,,,https://connect.mayoclinic.org/discussion/aiha-hemolytic-autoimmune-anemia-and-covid-19-vaccine-reactions-1/
602,C0007286,Carpal Tunnel Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/aiha-hemolytic-autoimmune-anemia-and-covid-19-vaccine-reactions-1/
602,C0039082,Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/aiha-hemolytic-autoimmune-anemia-and-covid-19-vaccine-reactions-1/
602,C0080151,Simian Acquired Immunodeficiency Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/aiha-hemolytic-autoimmune-anemia-and-covid-19-vaccine-reactions-1/
602,C1517205,Flare,,,,,,,https://connect.mayoclinic.org/discussion/aiha-hemolytic-autoimmune-anemia-and-covid-19-vaccine-reactions-1/
602,C0231617,Catch - Finding of sensory dimension of pain,,,,,,,https://connect.mayoclinic.org/discussion/aiha-hemolytic-autoimmune-anemia-and-covid-19-vaccine-reactions-1/
602,C0030193,Pain,,,,,,,https://connect.mayoclinic.org/discussion/aiha-hemolytic-autoimmune-anemia-and-covid-19-vaccine-reactions-1/
602,C0027769,Nervousness,,,,,,,https://connect.mayoclinic.org/discussion/aiha-hemolytic-autoimmune-anemia-and-covid-19-vaccine-reactions-1/
602,,,C0019144,Hepatectomy,,,,,https://connect.mayoclinic.org/discussion/aiha-hemolytic-autoimmune-anemia-and-covid-19-vaccine-reactions-1/
602,,,C0042196,Vaccination,,,,,https://connect.mayoclinic.org/discussion/aiha-hemolytic-autoimmune-anemia-and-covid-19-vaccine-reactions-1/
602,,,C1879316,Transfusion (procedure),,,,,https://connect.mayoclinic.org/discussion/aiha-hemolytic-autoimmune-anemia-and-covid-19-vaccine-reactions-1/
603,C0080151,Simian Acquired Immunodeficiency Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/docs-office-postponed-mammogram/
603,C0272302,Gray Platelet Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/docs-office-postponed-mammogram/
603,C0037088,Signs and Symptoms,,,,,,,https://connect.mayoclinic.org/discussion/docs-office-postponed-mammogram/
603,,,C1513378,Modest-Temperature Hyperthermia,,,,,https://connect.mayoclinic.org/discussion/docs-office-postponed-mammogram/
603,,,C0557061,Discussion (procedure),,,,,https://connect.mayoclinic.org/discussion/docs-office-postponed-mammogram/
603,,,,,,,C0024204,lymph nodes,https://connect.mayoclinic.org/discussion/docs-office-postponed-mammogram/
603,,,,,,,C1269078,Entire upper limb,https://connect.mayoclinic.org/discussion/docs-office-postponed-mammogram/
604,C0018081,Gonorrhea,,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C0432255,Geroderma osteodysplastica,,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C0024591,Malignant hyperpyrexia due to anesthesia,,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C0023882,Little's Disease,,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C1845118,"SHORT STATURE, IDIOPATHIC, X-LINKED",,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C0600260,"Lung Diseases, Obstructive",,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C0043194,Wiskott-Aldrich Syndrome,,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C0012634,Disease,,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C0234238,Ache,,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C0741585,BODY PAIN,,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C0234215,Sensory Discomfort,,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C0557875,Tired,,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C1442877,Sore skin,,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C0027497,Nausea,,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C0015672,Fatigue,,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C0231528,Myalgia,,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C0018681,Headache,,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C0040822,Tremor,,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,C0030193,Pain,,,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,,,C0454366,Step ups,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
604,,,C0021485,Injection of therapeutic agent,,,,,https://connect.mayoclinic.org/discussion/vaccine-efficacy-for-those-with-chronic-anxiety-and-mental-illness/
